Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Used_car_price,Brand,Model,Original_cost,Car_age
Jaipur,105000,Diesel,Manual,First,25.2,1248,74,5,3.85,maruti,swift,7.56375,9
Hyderabad,156056,Diesel,Manual,First,12.8,2494,102,8,8.5,toyota,innova,23.61366667,14
Mumbai,135000,Diesel,Manual,First,24.4,1120,71,5,4.2,hyundai,xcent,8.274,7
Delhi,67000,Diesel,Manual,First,20.77,1248,88.7,7,6.75,maruti,ertiga,11.61857143,7
Jaipur,90000,Diesel,Automatic,First,10.91,3198,197.2,7,26,ford,endeavour,35.29,7
Coimbatore,32251,Diesel,Manual,First,22.54,1396,88.73,5,8.61,hyundai,i20,9.74,4
Mumbai,47000,Petrol,Manual,First,19,998,67.1,5,1.46,maruti,zen,7.55626867,14
Mumbai,75308,Diesel,Manual,Second,21.1,1248,73.9,5,2.8,maruti,ritz,7.55626867,12
Kochi,44202,CNG,Manual,First,32.26,998,58.2,4,4,maruti,alto,4.66,5
Mumbai,58000,Petrol,Manual,First,17,1497,118,5,5.47,honda,city,14.63571429,9
Mumbai,60000,Petrol,Manual,First,17.5,1298,85.8,5,2.45,maruti,swift,7.56375,14
Hyderabad,45000,Diesel,Automatic,First,17.05,1995,184,5,21.5,bmw,x1,49.296,9
Mumbai,41195,Petrol,Manual,First,15,1368,90,5,1.38,tata,manza,10.75306548,13
Chennai,89000,Diesel,Manual,First,16,2179,140,7,13.5,mahindra,xuv500,18.865,7
Bangalore,60510,Petrol,Automatic,Second,16.95,1197,78.9,5,3.1,hyundai,i10,11.28145047,14
Mumbai,8500,Petrol,Manual,First,21.4,1197,83.1,5,5.49,maruti,baleno,8.886666667,7
Kochi,35981,Diesel,Manual,First,24.3,1248,88.5,5,9.51,maruti,vitara,11.29,6
Mumbai,23152,Petrol,Manual,First,15.6,1196,70.02,5,2.39,ford,figo,7.65,11
Delhi,74663,CNG,Manual,First,33.54,998,67.04,5,3.25,maruti,wagon,5.35,9
Mumbai,61529,Petrol,Automatic,First,18.19,1197,103.5,5,5.65,volkswagen,vento,13.81375,9
Ahmedabad,91596,Diesel,Manual,First,14.95,2489,93.7,7,1.85,mahindra,xylo,11.674,13
Kochi,14298,Petrol,Automatic,First,13.33,2995,340,5,2.02,porsche,cayenne,136,4
Hyderabad,83327,Diesel,Manual,First,19.3,1248,73.9,5,5.8,maruti,swift,7.56375,10
Hyderabad,22857,Petrol,Manual,First,16.2,1199,74,5,6.9,volkswagen,polo,9.71375,6
Chennai,34620,Petrol,Manual,Second,17.01,1591,121.3,5,5.35,hyundai,verna,14.254,10
Bangalore,56000,Petrol,Manual,First,19.81,1086,68.05,5,2.85,hyundai,i10,11.28145047,13
Chennai,81000,Diesel,Automatic,First,13,2143,204,5,22.75,mercedes-benz,e-class,82.61833333,9
Jaipur,95150,Petrol,Manual,Third,17.3,993,60,5,0.45,maruti,zen,7.55626867,25
Coimbatore,32776,Petrol,Manual,First,20.36,1197,78.9,5,4.64,hyundai,i10,11.28145047,10
Coimbatore,51587,Diesel,Manual,First,25.8,1498,98.6,5,5.27,honda,amaze,8.662857143,7
Jaipur,36000,Diesel,Manual,First,14.1,2179,148,7,10,tata,safari,16.95,7
Mumbai,22000,Petrol,Manual,First,18.5,1198,86.8,5,3.95,honda,brio,6.23,8
Kochi,30754,Petrol,Manual,First,17,1197,80,5,3.38,hyundai,i20,9.74,13
Kolkata,45000,Petrol,Manual,First,16.7,1198,88.8,5,1.99,honda,jazz,9.431666667,13
Coimbatore,33284,Petrol,Manual,First,18.9,1197,82,5,5.84,hyundai,grand,7.2952,6
Coimbatore,55115,Diesel,Automatic,First,14.74,2993,270.9,5,36.15,jaguar,xf,72.64,7
Kolkata,18000,Diesel,Automatic,First,16.36,2179,187.7,5,25.7,jaguar,xf,72.64,9
Coimbatore,130790,Diesel,Manual,First,16,2179,140,7,9.24,mahindra,xuv500,18.865,10
Coimbatore,32205,Diesel,Automatic,First,17.11,1968,174.33,5,25.31,audi,a4,51.385,8
Delhi,67000,Diesel,Manual,First,19.01,1461,108.45,5,4.75,renault,duster,13.87,10
Coimbatore,57676,Petrol,Manual,First,19.1,1197,85.8,5,6.69,maruti,swift,7.56375,9
Mumbai,41000,Petrol,Manual,First,16.47,1198,73.9,5,3.1,volkswagen,polo,9.71375,11
Jaipur,65000,Petrol,Manual,First,19.7,796,35,8,1.55,maruti,omni,7.55626867,11
Coimbatore,12153,Petrol,Automatic,First,18.9,1197,81.86,5,6.84,hyundai,grand,7.98,4
Hyderabad,16810,Petrol,Manual,First,25.4,624,37.5,4,1.6,tata,nano,10.75306548,9
Kochi,61221,Petrol,Automatic,First,17.84,1395,147.51,5,21.73,audi,a4,47.16,6
Mumbai,22000,Petrol,Manual,First,16.47,1198,74,5,4.75,volkswagen,polo,9.71375,8
Chennai,63714,Petrol,Manual,First,22.74,796,47.3,5,2.45,maruti,alto,4.53,8
Kochi,14857,Diesel,Automatic,First,20.7,1496,113.98,5,31.55,mini,cooper,41.98,4
Delhi,69000,Diesel,Automatic,Second,15.2,1968,140.8,5,10.25,audi,a4,51.385,11
Coimbatore,14648,Diesel,Manual,First,12.62,2198,158,7,27.36,ford,endeavour,35.29,4
Hyderabad,100000,Petrol,Manual,Second,15.8,1499,110,5,6.5,ford,ecosport,12.10909091,10
Jaipur,22000,Petrol,Manual,First,18.9,1197,82,5,4.25,hyundai,grand,7.2952,7
Kolkata,107000,Petrol,Manual,First,20.85,1197,83.14,5,4,maruti,swift,7.56375,8
Kochi,48198,Petrol,Manual,First,17.57,1193,88.7,5,4.65,tata,zest,7.63,6
Delhi,15000,Diesel,Automatic,First,19.27,2143,170,5,28.5,mercedes-benz,new,49.49,8
Hyderabad,85388,Diesel,Manual,First,21.1,1248,73.9,5,3.9,maruti,ritz,7.55626867,10
Jaipur,14700,Petrol,Manual,First,18.9,1197,81.86,5,5.6,hyundai,grand,7.2952,6
Pune,150000,Diesel,Manual,Third,28.4,1248,73.75,5,2.25,maruti,dzire,7.91,11
Kolkata,34994,Diesel,Manual,First,22.32,1582,126.32,5,3.9,hyundai,verna,14.254,12
Coimbatore,82536,Diesel,Automatic,First,14.74,2993,270.9,5,28.63,jaguar,xf,72.64,9
Delhi,82000,Petrol,Automatic,First,13.7,1798,157.75,5,7.25,skoda,superb,34.36333333,10
Pune,52000,Petrol,Manual,Second,18.9,998,67.1,5,2,maruti,wagon,5.39,17
Mumbai,20000,Petrol,Manual,First,16.47,1198,73.9,5,3.5,volkswagen,polo,9.71375,12
Hyderabad,55000,Petrol,Manual,First,14.8,1799,130.2,5,5,honda,civic,11.79582001,12
Ahmedabad,47001,CNG,Manual,First,20,1196,63,5,3.72,maruti,eeco,5.36,8
Chennai,52000,Petrol,Manual,First,22.5,998,67.04,5,3.45,maruti,wagon,5.51,9
Kolkata,43284,Diesel,Manual,First,23.4,1248,74,5,4.5,maruti,swift,7.56375,10
Coimbatore,23875,Petrol,Automatic,First,13,1591,121.3,5,14.36,hyundai,creta,15.19333333,5
Bangalore,51866,Petrol,Manual,First,18.9,1197,82,5,5.5,hyundai,grand,7.2952,7
Mumbai,69000,Diesel,Manual,First,23.08,1461,63.1,5,3,nissan,micra,8.59,10
Coimbatore,62788,Petrol,Manual,First,18.9,1197,81.86,5,6.08,hyundai,grand,8.1,6
Chennai,150000,Diesel,Manual,First,20.54,1598,103.6,5,5,volkswagen,vento,13.81375,10
Kochi,47566,Diesel,Automatic,First,12.55,2982,168.5,7,20.25,toyota,fortuner,36.548,8
Chennai,67000,Petrol,Manual,Third,0,999,91.94537954,5,1.2,hyundai,santro,11.28145047,21
Pune,20300,Diesel,Automatic,First,11.36,2755,171.5,7,18,toyota,innova,20.97,5
Pune,48300,Diesel,Automatic,First,20,2143,107.3,5,17.5,mercedes-benz,a,34.63,8
Pune,30000,Petrol,Manual,First,21.1,814,55.2,5,2.1,hyundai,eon,11.28145047,10
Bangalore,36000,Diesel,Manual,Second,22.7,1582,126.24,5,7.5,hyundai,elantra,22.65,11
Kochi,27641,Diesel,Automatic,Second,20.7,1496,113.98,4,24.77,mini,cooper,34.89,8
Bangalore,60000,Diesel,Manual,First,19.64,1461,108.45,5,8.65,renault,duster,13.87,8
Delhi,60750,Petrol,Manual,First,14.28,1798,138.03,5,10.5,toyota,corolla,20.97,9
Delhi,9000,Diesel,Manual,First,14,2179,155,7,13,mahindra,xuv500,16.4,5
Kolkata,41100,Diesel,Automatic,First,16.77,2993,261.49,5,26.5,bmw,7,166,11
Ahmedabad,60000,Petrol,Manual,Second,17.3,1061,64,5,1.4,maruti,wagon,5.39,19
Kochi,38424,Petrol,Manual,First,17.8,1497,117.3,5,7.51,honda,city,14.63571429,6
Delhi,50000,Diesel,Manual,First,22.9,1248,74,5,4.3,maruti,swift,7.56375,9
Mumbai,19000,Petrol,Automatic,First,18,1497,117.3,5,8.95,honda,city,15.29,8
Kochi,58734,Diesel,Manual,First,20.77,1248,88.76,7,6.91,maruti,ertiga,11.61857143,8
Coimbatore,65257,Diesel,Manual,First,19.01,1461,108.45,5,9.75,renault,duster,13.87,7
Jaipur,130000,Diesel,Manual,Second,19.3,1248,73.9,5,4,maruti,swift,7.56375,13
Hyderabad,79000,Diesel,Manual,First,23.2,1248,73.94,5,3.65,maruti,ritz,7.55626867,12
Chennai,78000,Diesel,Manual,First,15.1,2179,140,7,10.75,mahindra,xuv500,18.865,10
Kochi,49133,Petrol,Manual,First,19.4,1198,86.8,5,4.51,honda,brio,6.8825,8
Coimbatore,22769,Diesel,Automatic,First,0,2987,165,5,49.22,mercedes-benz,m-class,63.09554084,7
Coimbatore,54448,Diesel,Manual,First,21.02,1248,88.8,5,3.7,tata,manza,10.75306548,9
Hyderabad,158793,Diesel,Manual,First,12.8,2494,102,7,12.99,toyota,innova,23.61366667,9
Delhi,62088,Petrol,Manual,First,18.6,1197,85.8,5,4.15,maruti,swift,7.56375,8
Kolkata,14800,Petrol,Manual,First,17.01,1591,121.3,5,4.4,hyundai,verna,14.254,11
Kolkata,26000,Petrol,Manual,First,17.3,1497,117.3,7,4.25,honda,mobilio,11.79582001,8
Mumbai,32005,Petrol,Manual,First,18,1198,86.7,5,4.25,honda,amaze,8.662857143,6
Jaipur,35000,Petrol,Automatic,First,18,1497,117.3,5,7.7,honda,city,14.67,6
Pune,52000,Diesel,Automatic,First,12.7,2179,187.7,5,39.75,land,rover,104.102,8
Mumbai,11000,Petrol,Manual,First,17.4,1497,117.3,5,8.5,honda,city,12.57,6
Jaipur,62000,Petrol,Automatic,First,9.5,2997,231.1,5,7,mercedes-benz,e-class,82.61833333,15
Chennai,65134,Petrol,Manual,Third,13.8,1299,70,5,0.8,ford,ikon,13.57205029,21
Delhi,71000,Diesel,Manual,First,13,2982,168.5,7,15.25,toyota,fortuner,36.548,10
Hyderabad,51366,Petrol,Manual,First,19,998,66.1,5,2.25,maruti,a-star,7.55626867,15
Kolkata,46300,Diesel,Manual,First,14.07,1948,83.1,7,4.85,tata,sumo,10.75306548,7
Coimbatore,60908,Petrol,Automatic,Second,15.6,1497,116.3,5,6.42,honda,city,14.63571429,11
Chennai,93450,Diesel,Manual,Second,23.19,1461,63.12,5,2.5,nissan,micra,9.48,11
Hyderabad,104000,Diesel,Automatic,First,19.08,1582,126.32,5,5.75,hyundai,verna,14.254,12
Pune,52000,Petrol,Manual,First,16.1,796,37,4,0.5,maruti,800,7.55626867,20
Coimbatore,42999,Diesel,Manual,First,15.1,2179,140,7,11.52,mahindra,xuv500,18.865,8
Delhi,90000,Diesel,Manual,First,21.5,1248,88.8,5,4.5,maruti,sx4,7.55626867,9
Bangalore,72000,Petrol,Automatic,First,15,1396,98.6,5,4.75,hyundai,i20,9.74,10
Coimbatore,54321,Diesel,Manual,First,19.67,1582,126.2,5,13.54,hyundai,creta,15.19333333,4
Kochi,59630,Diesel,Automatic,First,13,2143,201.1,5,23.41,mercedes-benz,e-class,82.61833333,8
Hyderabad,116000,Diesel,Automatic,Second,12.55,2982,168.5,7,19.25,toyota,fortuner,36.548,10
Ahmedabad,34000,Diesel,Automatic,First,9,1984,181,5,20,volvo,s60,45.67,8
Delhi,70000,Diesel,Automatic,First,14.21,2143,203,5,13,mercedes-benz,e-class,82.61833333,12
Chennai,80000,Petrol,Manual,First,10.2,2354,180,5,3.99,honda,accord,11.79582001,13
Pune,110000,Diesel,Manual,First,25.8,1498,98.6,5,4.65,honda,amaze,8.662857143,8
Ahmedabad,56454,Diesel,Manual,First,28.4,1248,73.75,5,4.65,maruti,dzire,8.95,10
Kolkata,60000,Petrol,Manual,First,18.6,1197,85.8,5,3.15,maruti,swift,7.56375,10
Delhi,56000,Petrol,Automatic,First,14.53,1798,138.1,5,8.25,toyota,corolla,20.97,10
Bangalore,63000,Diesel,Automatic,Second,11.49,4367,335.3,5,65,land,rover,104.102,11
Chennai,63000,Diesel,Manual,First,22.9,1248,74,5,4.5,maruti,swift,7.56375,11
Kolkata,15050,Diesel,Manual,First,16.3,1956,170,5,17.5,jeep,compass,23.19,6
Mumbai,29401,Petrol,Manual,First,20.4,1197,81.8,5,4.31,maruti,swift,7.56375,7
Kochi,25238,Petrol,Manual,First,18.7,1199,88.7,5,6.2,honda,jazz,9.431666667,7
Chennai,79000,Diesel,Manual,First,23.59,1364,130.0291489,5,4.67,toyota,etios,7.432,12
Kochi,58752,Petrol,Manual,First,16.47,1198,73.9,5,3.32,volkswagen,polo,9.71375,12
Delhi,62000,Petrol,Automatic,First,12.9,1799,130,5,3.75,honda,civic,11.79582001,12
Bangalore,132000,Petrol,Manual,First,16.78,1496,88.73,5,4.7,toyota,etios,7.432,10
Chennai,51000,Petrol,Manual,First,17.01,1591,121.3,5,6.5,hyundai,verna,14.254,7
Hyderabad,185200,Diesel,Manual,First,12.8,2494,102,8,7.25,toyota,innova,23.61366667,14
Kolkata,8896,Petrol,Manual,First,19,1194,94.68,5,7.34,ford,freestyle,8.24,5
Delhi,17000,Petrol,Manual,First,21.4,1197,83.1,5,6.9,maruti,baleno,8.886666667,7
Mumbai,31378,Petrol,Manual,First,18.2,1199,88.7,5,5.9,honda,jazz,8.71,7
Pune,114000,Diesel,Automatic,First,22.32,1582,126.3,5,6.75,hyundai,verna,14.254,10
Ahmedabad,81000,Diesel,Manual,First,25.8,1498,98.6,5,4.1,honda,amaze,8.662857143,9
Mumbai,31000,Diesel,Automatic,First,18.51,1968,147.51,5,27,audi,q3,44.75,6
Mumbai,35000,Petrol,Manual,First,15,1598,103.52,5,4.5,skoda,rapid,14.132,9
Kolkata,60001,Diesel,Automatic,First,17.11,1968,174.33,5,14.5,audi,a4,51.385,10
Jaipur,75074,Diesel,Manual,First,23.4,1248,74,5,5.25,maruti,swift,7.56375,9
Kolkata,80000,Diesel,Manual,Second,22.3,1248,74,5,1.2,tata,indica,10.75306548,11
Jaipur,147350,Diesel,Manual,Second,12.99,2494,100.6,8,4.95,toyota,innova,23.61366667,17
Hyderabad,60000,Diesel,Manual,First,19.64,1461,108.45,5,7.5,renault,duster,13.87,10
Kolkata,7501,Petrol,Automatic,First,10,2996,333,4,48,mercedes-benz,e-class,87.57,8
Delhi,58000,Diesel,Manual,First,25.8,1498,98.6,5,4.45,honda,amaze,8.662857143,8
Coimbatore,29277,Diesel,Automatic,First,11.57,2987,254.79,5,59.65,mercedes-benz,gle,95.13,5
Kochi,57034,Diesel,Manual,First,23.2,1248,73.94,5,4.38,maruti,ritz,7.55626867,8
Kochi,40810,Diesel,Manual,First,28.09,1248,88.5,5,7.9,maruti,ciaz,11.04333333,7
Bangalore,35268,Petrol,Manual,Second,0,1086,62,5,1.88,hyundai,santro,11.28145047,15
Mumbai,81000,Diesel,Automatic,Second,18.48,2290.490323,206.6509032,5,10.5,bmw,5,67.24571429,15
Coimbatore,34630,Petrol,Automatic,First,21.4,1197,83.1,5,7.29,maruti,baleno,8.57,5
Hyderabad,45122,Diesel,Manual,First,23.5,1498,88.7,5,6,ford,fiesta,13.57205029,11
Chennai,126000,Diesel,Manual,Third,16,2179,140,7,6.7,mahindra,xuv500,18.865,12
Jaipur,63000,Petrol,Manual,First,19.7,796,46.3,5,1.5,maruti,alto,4.53,14
Kochi,32298,Diesel,Automatic,First,20.7,1496,113.98,4,23.8,mini,cooper,35,7
Kochi,63288,Diesel,Manual,First,15.1,2179,140,7,7.77,mahindra,xuv500,18.865,9
Coimbatore,43337,Petrol,Manual,First,17.92,1086,62.1,5,3.32,hyundai,santro,11.28145047,11
Kochi,46561,Diesel,Manual,First,22.9,1248,74,5,4.94,maruti,swift,7.56375,8
Delhi,34000,Diesel,Automatic,Second,20,2143,107.3,5,11,mercedes-benz,a,34.63,10
Hyderabad,48000,Petrol,Manual,First,25.17,799,53.3,5,3.4,renault,kwid,4.834285714,7
Kochi,56263,Diesel,Manual,First,22.9,1248,74,5,4.17,maruti,swift,7.56375,10
Hyderabad,84060,Petrol,Manual,Second,17.3,993,60,5,1.25,maruti,zen,7.55626867,18
Mumbai,9000,Petrol,Automatic,First,18.9,1197,82,5,5.45,hyundai,grand,7.2952,7
Jaipur,79000,Diesel,Manual,First,21.12,1248,88.8,5,2.59,tata,manza,10.75306548,11
Pune,87900,Diesel,Manual,First,16,2179,140,7,12.01,mahindra,xuv500,18.865,8
Delhi,72425,Petrol,Manual,Second,17.5,1197,85.8,5,2.45,maruti,swift,7.56375,13
Bangalore,38000,Diesel,Automatic,First,15.73,1968,174.33,5,29,audi,q3,46.42,8
Hyderabad,83000,Diesel,Manual,Second,17.8,1399,96.20556886,5,2.4,ford,fiesta,13.57205029,15
Hyderabad,107000,Diesel,Automatic,First,14.84,2143,170,5,11.99,mercedes-benz,new,49.49,13
Delhi,51000,Petrol,Automatic,First,18,1497,117.3,5,7.9,honda,city,14.63571429,8
Pune,140000,Diesel,Manual,Third,12.8,2494,102,7,6.25,toyota,innova,23.61366667,13
Delhi,62000,CNG,Manual,First,26.6,998,58.16,5,2.8,maruti,wagon,5.39,10
Mumbai,31000,Petrol,Manual,First,18.7,1199,88.7,5,4.9,honda,jazz,9.431666667,8
Jaipur,75055,Petrol,Manual,First,18.06,1198,75,5,2.25,nissan,micra,8.59,13
Coimbatore,51210,Petrol,Automatic,First,19.12,1373,91.1,5,8.89,maruti,ciaz,11.04333333,6
Mumbai,87000,Diesel,Automatic,First,12.55,2982,168.5,7,15,toyota,fortuner,36.548,11
Kolkata,17000,Diesel,Manual,First,26.1,1498,99,5,5.65,ford,aspire,7.56,5
Jaipur,57000,Diesel,Manual,First,20.77,1248,88.8,7,7,maruti,ertiga,11.61857143,9
Hyderabad,9370,Petrol,Manual,First,22.74,796,47.3,5,2.95,maruti,alto,4.53,7
Chennai,53226,Petrol,Manual,First,19.4,1198,86.8,5,3.3,honda,brio,6.8825,10
Hyderabad,120000,Diesel,Manual,Second,16.2,1493,110,5,3.5,hyundai,verna,14.254,13
Jaipur,75055,Petrol,Manual,First,12.8,1493,100,5,2.3,honda,city,14.63571429,16
Coimbatore,37247,Diesel,Manual,First,19.67,1582,126.2,5,13.69,hyundai,creta,15.19333333,6
Delhi,64000,Diesel,Manual,First,23.59,1364,67.06,5,3.1,toyota,etios,7.432,10
Pune,40158,Diesel,Manual,First,19.67,1582,126.2,5,13.75,hyundai,creta,15.19333333,6
Chennai,11000,Petrol,Manual,First,18.7,1199,88.7,5,6.75,honda,jazz,9.431666667,6
Chennai,70010,Diesel,Manual,First,20.54,1598,103.6,5,5.25,volkswagen,vento,13.81375,9
Mumbai,82000,Diesel,Manual,First,16,2179,140,7,8.75,mahindra,xuv500,18.865,8
Kochi,57259,Diesel,Manual,First,18.49,1493,100,7,8.87,mahindra,tuv,15.5675283,6
Bangalore,84000,Petrol,Automatic,Second,11.1,2354,142,5,6.5,honda,accord,11.79582001,13
Pune,168000,Diesel,Manual,First,20.77,1248,88.76,7,4.5,maruti,ertiga,11.61857143,11
Hyderabad,73670,Diesel,Manual,First,12.83,2696,162,7,12.5,mahindra,ssangyong,15.5675283,11
Delhi,89540,Diesel,Automatic,First,12.55,2982,168.5,7,16.8,toyota,fortuner,36.548,9
Hyderabad,85423,Diesel,Manual,First,20.77,1248,88.8,7,8.75,maruti,ertiga,11.61857143,7
Pune,48823,Diesel,Automatic,First,19.5,1582,126.24,5,8.5,hyundai,elantra,22.65,10
Kolkata,35082,Petrol,Manual,First,20.36,1197,78.9,5,2.21,hyundai,i10,11.28145047,12
Jaipur,126000,Petrol,Manual,First,16.8,796,34.2,5,1.6,maruti,omni,7.55626867,11
Delhi,19000,Petrol,Automatic,First,15.5,1198,86.7,5,6.25,honda,amaze,8.662857143,7
Mumbai,69000,Petrol,Automatic,Second,12.9,1799,130,5,2.25,honda,civic,11.79582001,16
Kochi,29836,Diesel,Automatic,First,17.9,2143,136,5,25.75,mercedes-benz,cla,43.07,4
Ahmedabad,48002,Petrol,Manual,Second,13.14,1798,157.8,5,6.75,skoda,superb,34.36333333,13
Ahmedabad,52324,Diesel,Manual,First,28.09,1248,88.5,5,6.25,maruti,ciaz,11.04333333,8
Delhi,65000,Diesel,Manual,First,22.7,1498,89.84,5,5.1,ford,ecosport,12.10909091,10
Mumbai,66000,Diesel,Automatic,Second,8.7,2987,224.34,5,10.75,mercedes-benz,m-class,63.09554084,14
Hyderabad,75700,Diesel,Manual,First,24,1120,70,5,5.7,hyundai,grand,7.2952,7
Bangalore,43000,Diesel,Manual,First,20.5,1598,105,5,5.95,volkswagen,vento,13.81375,10
Mumbai,35000,Diesel,Manual,First,17.21,1493,100,7,3.49,mahindra,quanto,15.5675283,10
Hyderabad,54348,Petrol,Automatic,First,19.2,1197,80,5,4,hyundai,i10,11.28145047,12
Delhi,84000,Diesel,Manual,First,23.59,1364,67.04,5,3.85,toyota,etios,7.83,10
Mumbai,63298,Petrol,Automatic,First,14.53,1794,138.1,5,3.95,toyota,corolla,20.97,13
Jaipur,75049,Petrol,Manual,Second,20.36,1197,78.9,5,3,hyundai,i10,11.28145047,10
Kochi,24237,Petrol,Manual,First,18.16,1196,86.8,5,6.7,ford,figo,7.65,5
Coimbatore,22767,Petrol,Manual,First,18.5,1197,85.8,5,6.14,maruti,ritz,7.55626867,7
Bangalore,58000,Petrol,Automatic,Second,15,1396,98.6,5,4.4,hyundai,i20,9.74,11
Pune,57000,Diesel,Manual,First,26.59,1248,74,5,4.25,maruti,swift,7.56375,6
Kochi,50161,Petrol,Automatic,First,8.77,4395,402,5,25.93,bmw,7,153,13
Kolkata,45000,Diesel,Manual,First,22.7,1598,118,5,7,maruti,s,7.55626867,7
Coimbatore,68319,Diesel,Automatic,First,12.55,2982,168.5,7,25.12,toyota,fortuner,36.548,6
Kochi,30711,Petrol,Manual,First,20.3,998,68.05,5,4.45,hyundai,eon,11.28145047,6
Kolkata,38277,Diesel,Manual,First,21.9,1396,90,5,2.4,hyundai,i20,9.74,12
Pune,115000,Diesel,Manual,Second,20.54,1598,103.6,5,4.33,volkswagen,vento,13.81375,11
Coimbatore,46849,Petrol,Automatic,First,18.5,1197,83.14,5,6.93,maruti,swift,7.56375,6
Ahmedabad,64000,Diesel,Manual,First,21.9,1396,90,5,4.25,hyundai,i20,9.74,9
Pune,130923,Diesel,Automatic,First,14.21,2143,203,5,12.5,mercedes-benz,e-class,82.61833333,13
Chennai,15000,Petrol,Manual,First,18.9,1197,82,5,4.9,hyundai,grand,7.2952,8
Mumbai,32720,Diesel,Manual,First,23,1396,90,5,4.5,hyundai,i20,9.74,9
Jaipur,12500,Petrol,Manual,First,25.17,799,53.3,5,3,renault,kwid,4.834285714,7
Chennai,59800,Petrol,Automatic,First,16.9,1197,82,5,5.8,hyundai,xcent,8.274,8
Pune,54211,Petrol,Manual,First,15.04,1598,103.6,5,3.33,volkswagen,vento,13.81375,12
Mumbai,54000,Diesel,Manual,Second,19.01,1461,108.5,5,5.75,nissan,terrano,15.855,8
Hyderabad,65000,Diesel,Manual,First,22.32,1582,126.32,5,6.2,hyundai,verna,14.254,11
Chennai,55000,Petrol,Automatic,First,23.1,998,67.04,5,3.5,maruti,celerio,6,8
Pune,71000,Petrol,Manual,First,18.9,998,67.1,5,2,maruti,wagon,5.39,13
Chennai,70000,Diesel,Manual,First,21.9,1396,88.8,5,4,hyundai,i20,9.74,11
Mumbai,53000,Petrol,Automatic,First,12.3,1781,163.2,5,9.5,audi,a4,51.385,12
Mumbai,43000,Diesel,Automatic,First,17.05,1995,184,5,17.5,bmw,x1,49.296,10
Mumbai,54000,Petrol,Automatic,First,14.3,1598,103.52,5,6.11,skoda,rapid,14.132,8
Ahmedabad,51000,Petrol,Manual,First,20.36,1197,78.9,5,3.75,hyundai,i10,11.28145047,9
Hyderabad,78000,Diesel,Manual,Second,10.5,2835,107.2,6,6.2,mitsubishi,pajero,33.4025,16
Mumbai,25000,Diesel,Manual,First,26,1498,98.6,5,6.15,honda,city,14.63571429,9
Pune,12600,Petrol,Manual,First,20.92,998,67.1,5,2.4,maruti,alto,4.53,11
Pune,80000,Diesel,Manual,Fourth & Above,17.8,1248,75,5,2.15,maruti,swift,7.56375,14
Kolkata,21000,Petrol,Manual,First,18.9,1197,82,5,3.75,hyundai,grand,7.2952,7
Mumbai,32000,Petrol,Manual,Second,15.6,1196,70,5,2.15,ford,figo,7.65,12
Bangalore,50000,Petrol,Manual,First,18.9,1197,81.86,5,4.75,hyundai,grand,7.2952,8
Mumbai,47500,Petrol,Manual,First,15.5,1586,103.3,5,2.45,maruti,sx4,7.55626867,13
Mumbai,7500,Petrol,Manual,First,17.4,1497,117.3,5,11.15,honda,city,13.76,6
Jaipur,68163,Diesel,Automatic,First,19.6,1461,108.45,5,8.9,renault,duster,14.11,7
Ahmedabad,61000,Diesel,Manual,First,25.8,1498,98.6,5,4.35,honda,amaze,8.662857143,9
Jaipur,100000,Diesel,Manual,Second,12.99,2494,100.6,7,12,toyota,innova,23.61366667,8
Mumbai,61500,Diesel,Automatic,Second,16.07,1995,181,5,8.5,bmw,3,52.113125,14
Kochi,42883,Petrol,Manual,First,19.81,1086,68.05,5,4.27,hyundai,i10,11.28145047,6
Jaipur,97000,Diesel,Manual,Second,20.45,1461,83.8,5,4.25,renault,duster,13.87,11
Bangalore,39525,Petrol,Automatic,First,11.3,2360,170,5,9.25,mitsubishi,outlander,33.4025,13
Kochi,35384,Diesel,Manual,First,24.3,1248,88.5,5,8.61,maruti,vitara,9.12,6
Hyderabad,46000,Diesel,Automatic,First,11.8,2987,261,7,28,mercedes-benz,r-class,63.09554084,13
Coimbatore,32189,Diesel,Manual,First,23,1498,98.96,5,9.25,ford,ecosport,11.2,5
Chennai,27000,Diesel,Automatic,First,19.08,1582,126.2,5,8.6,hyundai,verna,14.254,7
Coimbatore,22734,Petrol,Manual,First,16.47,1198,74,5,7.53,volkswagen,polo,9.71375,5
Mumbai,58002,Diesel,Manual,First,19.64,1461,108.45,5,5.75,renault,duster,13.87,9
Chennai,31500,Petrol,Automatic,First,16.5,1198,86.8,5,4.15,honda,brio,6.8825,11
Coimbatore,30933,Petrol,Manual,First,18.16,1196,86.8,5,5.84,ford,figo,7.65,6
Kolkata,27090,Diesel,Automatic,First,18.53,1968,187.74,5,16.5,audi,a6,62.35666667,11
Mumbai,29500,Diesel,Automatic,First,15.97,2993,258,7,43,bmw,x5,63.44220807,8
Pune,45000,Petrol,Manual,First,20.36,1197,78.9,5,3.55,hyundai,i10,11.28145047,10
Hyderabad,11691,Petrol,Manual,First,18.6,1197,81.83,5,8.9,hyundai,i20,9.74,5
Hyderabad,121000,Diesel,Manual,Second,16.4,1896,90,5,2.5,skoda,octavia,28.37,17
Hyderabad,118077,Diesel,Manual,First,16.2,1493,110,5,3.85,hyundai,verna,14.254,13
