,Name,Location,Year,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand,Model,Variant,New_Price1,Price Range
2622,hyundai i20 active 1.2 sx dual tone,Pune,2016,6000,Petrol,Manual,First,17.19,1197.0,81.86,5,7.25,hyundai,i20,active 1.2 sx dual tone,9.74,₹ 7.19 - 11.83 lakh
2623,ford ecosport 1.5 dv5 mt titanium,Kochi,2015,80064,Diesel,Manual,First,22.7,1498.0,89.84,5,7.33,ford,ecosport,1.5 dv5 mt titanium,12.10909091,₹7.91 - 11.70 lakh
2624,maruti wagon r vxi bs iv with abs,Kolkata,2016,29930,Petrol,Manual,First,18.9,998.0,67.1,5,3.35,maruti,wagon,r vxi bs iv with abs,5.39,3.6
2625,volkswagen vento 1.5 tdi highline,Mumbai,2013,49105,Diesel,Manual,First,20.34,1498.0,103.2,5,4.4,volkswagen,vento,1.5 tdi highline,13.81375,₹8.69 - 14.79 lakh
2626,toyota etios vx,Kolkata,2012,55000,Petrol,Manual,First,17.6,1496.0,88.7,5,2.99,toyota,etios,vx,7.432,₹6.51 - 9.02 lakh
2627,honda jazz 1.2 sv i vtec,Bangalore,2015,23000,Petrol,Manual,First,18.7,1199.0,88.7,5,5.6,honda,jazz,1.2 sv i vtec,9.431666667,₹ 8.11 - 10.41 lakh
2628,volkswagen crosspolo 1.5 tdi,Coimbatore,2016,54727,Diesel,Manual,First,20.14,1498.0,88.73,5,6.63,volkswagen,crosspolo,1.5 tdi,11.44720833,₹7.39 - 8.60 lakh
2629,volkswagen ameo 1.5 tdi highline,Kochi,2018,31426,Diesel,Manual,First,21.66,1498.0,108.62,5,7.9,volkswagen,ameo,1.5 tdi highline,9.72,₹5.67 - 10.00 lakh
2630,honda city v mt exclusive,Kochi,2015,53442,Petrol,Manual,First,16.8,1497.0,116.3,5,7.0,honda,city,v mt exclusive,14.63571429,₹ 11.52 - 16.00 lakh
2631,honda brio vx at,Hyderabad,2014,28000,Petrol,Automatic,First,16.5,1198.0,86.8,5,4.95,honda,brio,vx at,6.8825,₹4.82 - 6.90 lakh
2632,skoda rapid 1.6 mpi at style,Mumbai,2017,13412,Petrol,Automatic,First,14.3,1598.0,103.52,5,9.19,skoda,rapid,1.6 mpi at style,14.132,₹6.99 - 14.25 lakh
2633,hyundai verna crdi,Hyderabad,2011,70000,Diesel,Manual,First,16.8,1493.0,110.0,5,5.1,hyundai,verna,crdi,14.254,₹ 10.90 - 17.38 lakh
2634,hyundai i20 active s diesel,Jaipur,2015,81310,Diesel,Manual,First,21.19,1396.0,88.76,5,5.9,hyundai,i20,active s diesel,9.74,₹ 7.19 - 11.83 lakh
2635,maruti baleno alpha cvt,Kochi,2019,13574,Petrol,Automatic,First,21.4,1197.0,83.1,5,9.51,maruti,baleno,alpha cvt,10.3,7.65
2636,honda cr-v 2.4l 4wd mt,Mumbai,2008,75000,Petrol,Manual,Second,11.1,2354.0,158.8,5,3.9,honda,cr-v,2.4l 4wd mt,11.79582001,₹28.34 - 32.84 lakh
2637,maruti swift dzire vxi,Coimbatore,2014,58310,Petrol,Manual,Second,19.1,1197.0,85.8,5,5.39,maruti,swift,dzire vxi,7.56375,6.4
2638,maruti swift dzire vdi,Pune,2009,90000,Diesel,Manual,Second,19.3,1248.0,73.9,5,3.0,maruti,swift,dzire vdi,7.56375,6.4
2639,maruti swift dzire zdi,Jaipur,2012,83000,Diesel,Manual,First,23.4,1248.0,74.0,5,4.3,maruti,swift,dzire zdi,7.56375,6.4
2640,maruti swift dzire zxi,Jaipur,2017,37282,Petrol,Manual,First,20.85,1197.0,83.14,5,6.75,maruti,swift,dzire zxi,7.56375,6.4
2641,hyundai grand i10 sportz,Jaipur,2017,23000,Petrol,Manual,First,18.9,1197.0,82.0,5,4.5,hyundai,grand,i10 sportz,7.2952,6.4
2642,ford fiesta 1.4 zxi tdci abs,Chennai,2010,82000,Diesel,Manual,First,17.8,1399.0,68.0,5,2.75,ford,fiesta,1.4 zxi tdci abs,13.57205029,₹8.63 - 10.31 lakh
2643,hyundai verna 1.6 crdi s,Chennai,2016,31000,Diesel,Manual,First,23.9,1582.0,126.2,5,9.0,hyundai,verna,1.6 crdi s,14.254,₹ 10.90 - 17.38 lakh
2644,maruti wagon r vx,Jaipur,2001,200000,Petrol,Manual,First,12.0,1150.991513,74.20637807,5,0.7,maruti,wagon,r vx,5.39,4.25
2645,ford figo diesel exi,Delhi,2014,45001,Diesel,Manual,Second,20.0,1399.0,68.05,5,2.55,ford,figo,diesel exi,7.65,₹5.23 - 8.37 lakh
2646,tata manza aqua quadrajet bs iv,Coimbatore,2014,50446,Diesel,Manual,First,21.12,1248.0,88.8,5,3.54,tata,manza,aqua quadrajet bs iv,10.75306548,₹5.80 - 8.89 lakh
2647,honda civic 2006-2010 1.8 s mt,Ahmedabad,2009,89000,Petrol,Manual,First,13.5,1799.0,130.0,5,4.25,honda,civic,2006-2010 1.8 s mt,11.79582001,₹17.95 - 22.36 lakh
2648,maruti alto lx bsiii,Ahmedabad,2007,72000,Petrol,Manual,Second,19.7,796.0,46.3,5,1.2,maruti,alto,lx bsiii,4.53,3.25
2649,bmw 5 series 520d luxury line,Ahmedabad,2013,90000,Diesel,Automatic,First,22.48,1995.0,190.0,5,19.5,bmw,5,series 520d luxury line,63.71,3.25
2650,mahindra xuv500 w8 2wd,Bangalore,2015,76000,Diesel,Manual,Second,16.0,2179.0,140.0,7,12.0,mahindra,xuv500,w8 2wd,18.865,₹12.37 - 20.11 lakh
2651,maruti ritz vdi,Hyderabad,2012,78401,Diesel,Manual,First,23.2,1248.0,73.94,5,3.9,maruti,ritz,vdi,7.55626867,2.8
2652,maruti vitara brezza zdi plus,Kochi,2017,38426,Diesel,Manual,First,24.3,1248.0,88.5,5,9.13,maruti,vitara,brezza zdi plus,11.12,2.8
2653,maruti eeco 7 seater standard,Pune,2011,45000,Petrol,Manual,First,15.1,1196.0,73.0,7,2.25,maruti,eeco,7 seater standard,4.69,2.8
2654,maruti swift dzire 1.2 vxi bsiv,Mumbai,2012,83000,Petrol,Manual,First,17.5,1197.0,85.8,5,3.25,maruti,swift,dzire 1.2 vxi bsiv,7.56375,2.8
2655,hyundai creta 1.6 crdi at sx plus,Coimbatore,2017,50170,Diesel,Automatic,First,17.01,1582.0,126.2,5,14.79,hyundai,creta,1.6 crdi at sx plus,15.19333333,₹ 10.84 - 19.13 lakh
2656,maruti wagon r lxi,Mumbai,2010,37822,Petrol,Manual,First,22.5,998.0,67.04,5,2.35,maruti,wagon,r lxi,5.04,1.55
2657,maruti celerio zdi,Kolkata,2015,33517,Diesel,Manual,First,27.62,793.0,47.0,5,3.1,maruti,celerio,zdi,5.891666667,1.55
2658,hyundai eon d lite plus option,Kolkata,2017,60000,Petrol,Manual,First,21.1,814.0,55.2,5,2.5,hyundai,eon,d lite plus option,11.28145047,₹2.96 - 4.71 lakh
2659,hyundai i20 sportz 1.2,Delhi,2013,92408,Petrol,Manual,First,18.5,1197.0,82.85,5,3.65,hyundai,i20,sportz 1.2,9.74,₹ 7.19 - 11.83 lakh
2660,hyundai verna 1.6 sx vtvt (o),Bangalore,2014,45000,Petrol,Manual,First,17.1,1591.0,121.3,5,7.5,hyundai,verna,1.6 sx vtvt (o),14.254,₹ 10.90 - 17.38 lakh
2661,honda brio s option mt,Kochi,2013,33793,Petrol,Manual,First,18.4,1198.0,86.8,5,3.74,honda,brio,s option mt,6.8825,₹4.82 - 6.90 lakh
2662,maruti swift vxi optional,Kochi,2017,26327,Petrol,Manual,First,20.4,1197.0,81.8,5,5.86,maruti,swift,vxi optional,7.56375,5.75
2663,mercedes-benz new c-class c 220d avantgarde edition c,Coimbatore,2018,20604,Diesel,Automatic,First,19.27,2143.0,167.62,5,39.62,mercedes-benz,new,c-class c 220d avantgarde edition c,49.49,5.75
2664,maruti swift vdi optional,Coimbatore,2018,61386,Diesel,Manual,First,25.2,1248.0,74.0,5,7.05,maruti,swift,vdi optional,7.56375,5.75
2665,maruti swift amt vdi,Delhi,2018,11500,Diesel,Automatic,First,28.4,1248.0,74.0,5,7.5,maruti,swift,amt vdi,7.56375,5.75
2666,skoda superb elegance 1.8 tsi at,Delhi,2014,38000,Petrol,Automatic,First,13.7,1798.0,157.75,5,11.6,skoda,superb,elegance 1.8 tsi at,34.36333333,₹ 34.17 - 37.27 lakh
2667,mercedes-benz new c-class c 220 cdi be avantgare,Bangalore,2012,49000,Diesel,Automatic,Second,14.84,2143.0,167.62,5,19.25,mercedes-benz,new,c-class c 220 cdi be avantgare,49.49,3.25
2668,toyota innova crysta 2.4 vx mt 8s,Coimbatore,2017,72202,Diesel,Manual,First,13.68,2393.0,147.8,8,17.92,toyota,innova,crysta 2.4 vx mt 8s,24.01,₹13.22 - 16.81 lakh
2669,hyundai i10 sportz,Kolkata,2016,7000,Petrol,Manual,First,20.36,1197.0,78.9,5,3.6,hyundai,i10,sportz,11.28145047,₹3.82 - 6.31 lakh
2670,honda amaze s i-dtec,Ahmedabad,2014,20000,Diesel,Manual,Second,25.8,1498.0,98.6,5,4.5,honda,amaze,s i-dtec,8.662857143,₹ 6.91 - 9.50 lakh
2671,hyundai i20 magna 1.4 crdi (diesel),Hyderabad,2017,14061,Diesel,Manual,First,21.9,1396.0,88.76,5,7.4,hyundai,i20,magna 1.4 crdi (diesel),9.74,₹ 7.19 - 11.83 lakh
2672,mercedes-benz gle 350d,Coimbatore,2018,30706,Diesel,Automatic,First,11.57,2987.0,254.79,5,59.29,mercedes-benz,gle,350d,95.13,₹ 87.91 lakh - 1.05 crore
2673,mahindra scorpio 2009-2014 sle 7s bsiv,Kolkata,2011,51387,Diesel,Manual,First,12.05,2179.0,120.0,7,5.5,mahindra,scorpio,2009-2014 sle 7s bsiv,15.5675283,₹ 12.74 - 24.05 lakh
2674,hyundai getz gle,Bangalore,2006,44000,Petrol,Manual,Second,15.3,1341.0,83.0,5,1.75,hyundai,getz,gle,11.28145047,₹4.14 - 5.12 lakh
2675,maruti baleno alpha,Mumbai,2016,12208,Petrol,Manual,First,21.4,1197.0,83.1,5,6.75,maruti,baleno,alpha,8.78,1.97
2676,hyundai verna 1.6 sx vtvt (o),Mumbai,2011,61600,Petrol,Manual,First,17.1,1591.0,121.3,5,4.2,hyundai,verna,1.6 sx vtvt (o),14.254,₹ 10.90 - 17.38 lakh
2677,honda city 1.5 v mt,Hyderabad,2016,28414,Petrol,Manual,First,17.0,1497.0,118.0,5,8.4,honda,city,1.5 v mt,14.63571429,₹ 11.52 - 16.00 lakh
2678,volkswagen polo gt tsi,Mumbai,2017,27853,Petrol,Automatic,First,17.21,1197.0,103.5,5,8.25,volkswagen,polo,gt tsi,11.26,₹5.87 - 10.25 lakh
2679,honda brio e mt,Bangalore,2013,55116,Petrol,Manual,First,19.4,1198.0,86.8,5,3.31,honda,brio,e mt,6.8825,₹4.82 - 6.90 lakh
2680,maruti swift dzire vdi,Ahmedabad,2017,26000,Diesel,Manual,First,26.59,1248.0,74.0,5,7.5,maruti,swift,dzire vdi,7.56375,4.75
2681,honda city 1.5 v mt exclusive,Pune,2012,45496,Petrol,Manual,First,17.0,1497.0,118.0,5,4.75,honda,city,1.5 v mt exclusive,14.63571429,₹ 11.52 - 16.00 lakh
2682,mahindra ssangyong rexton rx7,Pune,2013,76000,Diesel,Automatic,Second,11.18,2696.0,184.0,7,8.79,mahindra,ssangyong,rexton rx7,15.5675283,5.1
2683,skoda superb elegance 1.8 tsi mt,Pune,2014,136000,Petrol,Manual,First,13.1,1798.0,157.75,5,9.5,skoda,superb,elegance 1.8 tsi mt,34.36333333,₹ 34.17 - 37.27 lakh
2684,hyundai santro gls ii - euro ii,Pune,2009,100000,Petrol,Manual,First,0.0,1302.165877,91.94537954,5,1.6,hyundai,santro,gls ii - euro ii,11.28145047,₹3.91 - 6.45 lakh
2685,maruti alto lxi,Kolkata,2010,38127,Petrol,Manual,First,19.7,796.0,46.3,5,1.55,maruti,alto,lxi,4.53,10.55
2686,hyundai i20 asta (o) 1.4 crdi (diesel),Jaipur,2014,82450,Diesel,Manual,First,23.0,1396.0,90.0,5,5.85,hyundai,i20,asta (o) 1.4 crdi (diesel),9.74,₹ 7.19 - 11.83 lakh
2687,ford ecosport 1.5 ti vct mt trend,Coimbatore,2014,62497,Petrol,Manual,First,15.8,1499.0,110.0,5,7.52,ford,ecosport,1.5 ti vct mt trend,12.10909091,₹7.91 - 11.70 lakh
2688,nissan micra diesel xv,Hyderabad,2011,86732,Diesel,Manual,First,23.08,1461.0,63.1,5,3.6,nissan,micra,diesel xv,8.59,₹6.63 - 8.13 lakh
2689,honda brio e mt,Kochi,2016,27969,Petrol,Manual,First,19.4,1198.0,86.8,5,4.73,honda,brio,e mt,6.8825,₹4.82 - 6.90 lakh
2690,mahindra ssangyong rexton rx7,Delhi,2013,66372,Diesel,Automatic,First,11.18,2696.0,184.0,7,10.5,mahindra,ssangyong,rexton rx7,15.5675283,9.96
2691,bmw 7 series 730ld sedan,Coimbatore,2013,73525,Diesel,Automatic,First,16.46,2993.0,258.0,5,34.54,bmw,7,series 730ld sedan,153.0,9.96
2692,hyundai grand i10 1.2 kappa sportz,Kochi,2018,20689,Petrol,Manual,First,18.9,1197.0,81.86,5,6.07,hyundai,grand,i10 1.2 kappa sportz,6.68,9.96
2693,maruti baleno delta 1.2,Coimbatore,2018,25093,Petrol,Manual,First,21.4,1197.0,83.1,5,7.76,maruti,baleno,delta 1.2,8.886666667,9.96
2694,mahindra xylo e8 abs bs iv,Coimbatore,2016,49176,Diesel,Manual,First,11.68,2498.0,112.0,8,7.46,mahindra,xylo,e8 abs bs iv,11.674,₹8.86 - 12.13 lakh
2695,renault fluence diesel e4,Delhi,2012,87510,Diesel,Manual,First,21.8,1461.0,78.0,5,3.49,renault,fluence,diesel e4,11.74394958,₹15.00 - 16.61 lakh
2696,hyundai i20 1.2 magna,Coimbatore,2012,38214,Petrol,Manual,Second,18.5,1197.0,80.0,5,4.05,hyundai,i20,1.2 magna,9.74,₹ 7.19 - 11.83 lakh
2697,mitsubishi pajero 2.8 sfx,Kochi,2013,48986,Diesel,Manual,First,10.5,2835.0,107.2,6,11.88,mitsubishi,pajero,2.8 sfx,33.4025,₹18.79 - 21.87 lakh
2698,toyota corolla altis 2008-2013 1.8 vl at,Pune,2011,88000,Petrol,Automatic,First,14.53,1794.0,138.1,5,6.45,toyota,corolla,altis 2008-2013 1.8 vl at,20.97,₹9.01 - 12.39 lakh
2699,bmw x5 x5 m,Pune,2015,69002,Diesel,Automatic,First,15.97,2993.0,258.0,5,50.0,bmw,x5,x5 m,63.44220807,₹ 79.89 - 95.73 lakh
2700,bmw 3 series 2005-2011 325i sedan,Pune,2011,43706,Petrol,Automatic,First,10.9,2497.0,215.0,5,9.0,bmw,3,series 2005-2011 325i sedan,52.113125,3.3
2701,hyundai creta 1.6 crdi at sx plus,Coimbatore,2016,58671,Diesel,Automatic,First,17.01,1582.0,126.2,5,14.25,hyundai,creta,1.6 crdi at sx plus,15.19333333,₹ 10.84 - 19.13 lakh
2702,mahindra tuv 300 2015-2019 t8,Coimbatore,2017,49404,Diesel,Manual,First,18.49,1493.0,100.0,7,7.36,mahindra,tuv,300 2015-2019 t8,15.5675283,2.25
2703,mahindra scorpio vlx 2.2 mhawk bsiii,Delhi,2010,72000,Diesel,Manual,First,12.05,2179.0,120.0,8,4.4,mahindra,scorpio,vlx 2.2 mhawk bsiii,15.5675283,₹ 12.74 - 24.05 lakh
2704,renault kwid rxt,Mumbai,2016,24000,Petrol,Manual,First,25.17,799.0,53.3,5,3.1,renault,kwid,rxt,4.834285714,₹ 4.70 - 6.45 lakh
2705,renault kwid 1.0 rxt optional amt,Coimbatore,2017,53285,Petrol,Automatic,First,22.5,999.0,67.0,5,4.28,renault,kwid,1.0 rxt optional amt,5.42,₹ 4.70 - 6.45 lakh
2706,maruti swift vxi bsiv,Pune,2017,12000,Petrol,Manual,First,16.1,1197.0,85.0,5,5.5,maruti,swift,vxi bsiv,7.56375,7.48
2707,skoda laura 1.9 tdi at ambiente,Kolkata,2012,45000,Diesel,Automatic,First,17.0,1896.0,105.0,5,6.99,skoda,laura,1.9 tdi at ambiente,25.2041791,₹12.58 - 19.43 lakh
2708,maruti alto 800 2016-2019 vxi,Coimbatore,2018,26234,Petrol,Manual,First,24.7,796.0,47.3,5,4.29,maruti,alto,800 2016-2019 vxi,4.53,5.5
2709,maruti swift vxi,Delhi,2014,55000,Petrol,Manual,First,18.6,1197.0,85.8,5,4.2,maruti,swift,vxi,7.56375,5.5
2710,hyundai i20 1.4 crdi sportz,Pune,2012,90000,Diesel,Manual,First,23.0,1396.0,90.0,5,4.11,hyundai,i20,1.4 crdi sportz,9.74,₹ 7.19 - 11.83 lakh
2711,audi q3 2012-2015 35 tdi quattro premium,Mumbai,2015,48000,Diesel,Automatic,First,15.73,1968.0,174.33,5,18.75,audi,q3,2012-2015 35 tdi quattro premium,46.42,₹ 44.89 - 50.39 lakh
2712,mercedes-benz gle 350d,Mumbai,2017,19863,Diesel,Automatic,First,11.57,2987.0,254.79,5,64.95,mercedes-benz,gle,350d,91.23,₹ 87.91 lakh - 1.05 crore
2713,hyundai i10 era,Mumbai,2010,55000,Petrol,Manual,Second,19.81,1086.0,68.05,5,1.59,hyundai,i10,era,11.28145047,₹3.82 - 6.31 lakh
2714,maruti wagon r lxi optional,Kolkata,2016,4800,Petrol,Manual,First,20.51,998.0,67.04,5,3.6,maruti,wagon,r lxi optional,5.39,5.75
2715,honda city i vtec v,Kochi,2017,38607,Petrol,Manual,Second,17.8,1497.0,117.3,5,7.87,honda,city,i vtec v,14.63571429,₹ 11.52 - 16.00 lakh
2716,hyundai grand i10 1.2 kappa sportz,Mumbai,2018,3958,Petrol,Manual,First,18.9,1197.0,81.86,5,5.55,hyundai,grand,i10 1.2 kappa sportz,7.14,9.0
2717,honda city i dtec vx,Jaipur,2014,74000,Diesel,Manual,Second,25.1,1498.0,98.6,5,6.4,honda,city,i dtec vx,14.63571429,₹ 11.52 - 16.00 lakh
2718,maruti swift dzire vxi,Mumbai,2009,54540,Petrol,Manual,Third,17.5,1298.0,85.8,5,2.65,maruti,swift,dzire vxi,7.56375,8.09
2719,maruti swift dzire zxi,Delhi,2015,58400,Petrol,Manual,First,17.5,1298.0,85.8,5,5.5,maruti,swift,dzire zxi,7.56375,8.09
2720,mahindra xuv500 w8 2wd,Kochi,2013,73648,Diesel,Manual,First,15.1,2179.0,140.0,7,7.31,mahindra,xuv500,w8 2wd,18.865,₹12.37 - 20.11 lakh
2721,maruti ciaz zdi plus shvs,Jaipur,2016,83000,Diesel,Manual,First,28.09,1248.0,88.5,5,7.1,maruti,ciaz,zdi plus shvs,11.04333333,48.63
2722,hyundai verna 1.6 sx crdi (o),Kochi,2016,16159,Diesel,Manual,First,22.32,1582.0,126.32,5,7.83,hyundai,verna,1.6 sx crdi (o),14.254,₹ 10.90 - 17.38 lakh
2723,hyundai accent crdi,Mumbai,2005,150000,Diesel,Manual,First,13.1,1493.0,82.0,5,0.85,hyundai,accent,crdi,11.28145047,₹5.24 - 5.63 lakh
2724,honda brio s mt,Mumbai,2014,22100,Petrol,Manual,First,19.4,1198.0,86.8,5,3.55,honda,brio,s mt,6.8825,₹4.82 - 6.90 lakh
2725,hyundai i20 active 1.2 sx,Coimbatore,2017,35043,Petrol,Manual,First,17.19,1197.0,81.86,5,8.19,hyundai,i20,active 1.2 sx,9.74,₹ 7.19 - 11.83 lakh
2726,bmw 3 series 320d sport line,Pune,2018,24000,Diesel,Automatic,First,18.88,1995.0,184.0,5,28.0,bmw,3,series 320d sport line,52.113125,12.0
2727,volkswagen polo petrol highline 1.6l,Chennai,2011,70000,Petrol,Manual,Second,15.26,1598.0,103.5,5,3.29,volkswagen,polo,petrol highline 1.6l,9.71375,₹5.87 - 10.25 lakh
2728,maruti swift vxi bsiv,Pune,2015,13769,Petrol,Manual,Second,16.1,1197.0,85.0,5,4.41,maruti,swift,vxi bsiv,7.56375,18.0
2729,renault duster 110ps diesel rxz,Kolkata,2013,58000,Diesel,Manual,First,19.01,1461.0,108.45,5,4.99,renault,duster,110ps diesel rxz,13.87,₹8.59 - 14.25 lakh
2730,bmw x3 xdrive 20d luxury line,Hyderabad,2009,58000,Diesel,Automatic,First,18.56,1995.0,190.0,5,17.98,bmw,x3,xdrive 20d luxury line,69.59,₹ 61.89 - 69.90 lakh
2731,fiat avventura multijet emotion,Coimbatore,2018,18705,Diesel,Manual,First,20.5,1248.0,91.72,5,7.71,fiat,avventura,multijet emotion,9.5,₹6.95 - 10.17 lakh
2732,maruti wagon r stingray vxi,Delhi,2013,32378,Petrol,Manual,First,20.51,998.0,67.04,5,2.8,maruti,wagon,r stingray vxi,5.39,8.99
2733,mahindra xuv500 w8 2wd,Coimbatore,2015,36836,Diesel,Manual,First,15.1,2179.0,140.0,7,12.49,mahindra,xuv500,w8 2wd,18.865,₹12.37 - 20.11 lakh
2734,tata zest quadrajet 1.3,Kochi,2016,54199,Diesel,Manual,First,23.0,1248.0,88.8,5,5.0,tata,zest,quadrajet 1.3,7.949166667,₹5.82 - 9.87 lakh
2735,bmw x3 xdrive20d xline,Kochi,2017,36935,Diesel,Automatic,First,18.56,1995.0,190.0,5,32.64,bmw,x3,xdrive20d xline,69.59,₹ 61.89 - 69.90 lakh
2736,maruti swift vdi bsiv,Chennai,2015,23000,Diesel,Manual,First,25.2,1248.0,74.0,5,6.5,maruti,swift,vdi bsiv,7.56375,11.5
2737,bmw 5 series 2013-2017 520d luxury line,Bangalore,2015,14000,Diesel,Automatic,First,18.12,1995.0,190.0,5,35.0,bmw,5,series 2013-2017 520d luxury line,67.24571429,11.5
2738,tata indigo cs evx,Chennai,2015,100073,Diesel,Manual,Second,25.0,1396.0,69.01,5,2.0,tata,indigo,cs evx,10.75306548,₹3.88 - 5.99 lakh
2739,mahindra xuv500 w8 2wd,Kochi,2015,59182,Diesel,Manual,First,15.1,2179.0,140.0,7,9.46,mahindra,xuv500,w8 2wd,18.865,₹12.37 - 20.11 lakh
2740,audi q7 35 tdi quattro premium plus,Kochi,2016,72132,Diesel,Automatic,Second,12.07,2967.0,241.4,7,39.0,audi,q7,35 tdi quattro premium plus,99.79333333,₹ 84.69 - 92.29 lakh
2741,bmw 5 series 2003-2012 520d,Hyderabad,2009,79000,Diesel,Automatic,First,18.48,1995.0,177.0,5,15.0,bmw,5,series 2003-2012 520d,67.24571429,3.15
2742,hyundai verna 1.6 sx vtvt (o),Coimbatore,2013,66930,Petrol,Manual,First,17.1,1591.0,121.3,5,6.15,hyundai,verna,1.6 sx vtvt (o),14.254,₹ 10.90 - 17.38 lakh
2743,hyundai santro gls ii - euro ii,Bangalore,2012,43000,Petrol,Manual,First,0.0,1302.165877,91.94537954,5,3.25,hyundai,santro,gls ii - euro ii,11.28145047,₹3.91 - 6.45 lakh
2744,maruti wagon r amt vxi,Kochi,2018,27413,Petrol,Automatic,First,20.51,998.0,67.0,5,5.18,maruti,wagon,r amt vxi,5.39,3.0
2745,maruti wagon r lx bsiii,Pune,2007,90000,Petrol,Manual,Second,17.3,1061.0,64.0,5,1.24,maruti,wagon,r lx bsiii,5.39,3.0
2746,hyundai i20 sportz 1.2,Kolkata,2013,40300,Petrol,Manual,First,18.5,1197.0,82.85,5,2.8,hyundai,i20,sportz 1.2,9.74,₹ 7.19 - 11.83 lakh
2747,skoda superb elegance 1.8 tsi at,Kochi,2011,73783,Petrol,Automatic,Second,13.7,1798.0,157.75,5,5.23,skoda,superb,elegance 1.8 tsi at,34.36333333,₹ 34.17 - 37.27 lakh
2748,hyundai getz gls,Pune,2005,86000,Petrol,Manual,Second,15.3,1341.0,83.0,5,0.45,hyundai,getz,gls,11.28145047,₹4.14 - 5.12 lakh
2749,maruti wagon r lxi bs iv,Delhi,2014,65694,Petrol,Manual,First,18.9,998.0,67.1,5,3.25,maruti,wagon,r lxi bs iv,5.39,23.0
2750,maruti omni mpi cargo bsiv,Kolkata,2015,23000,Petrol,Manual,First,16.8,796.0,34.2,5,1.5,maruti,omni,mpi cargo bsiv,7.55626867,23.0
2751,hyundai i10 magna 1.2,Mumbai,2012,51000,Petrol,Manual,First,20.36,1197.0,78.9,5,2.85,hyundai,i10,magna 1.2,11.28145047,₹3.82 - 6.31 lakh
2752,renault kwid 1.0 rxt optional,Kochi,2018,18335,Petrol,Manual,First,21.7,999.0,67.0,5,4.5,renault,kwid,1.0 rxt optional,4.61,₹ 4.70 - 6.45 lakh
2753,mercedes-benz b class 2012-2015 b200 sport cdi,Bangalore,2014,36000,Diesel,Automatic,First,15.0,2147.0,107.3,5,16.25,mercedes-benz,b,class 2012-2015 b200 sport cdi,63.09554084,8.29
2754,volkswagen polo gt tsi,Mumbai,2017,25000,Petrol,Automatic,First,17.21,1197.0,103.5,5,7.75,volkswagen,polo,gt tsi,11.26,₹5.87 - 10.25 lakh
2755,mahindra scorpio vlx 4wd,Bangalore,2007,81000,Diesel,Manual,Third,12.05,2179.0,120.0,8,4.35,mahindra,scorpio,vlx 4wd,15.5675283,₹ 12.74 - 24.05 lakh
2756,toyota fortuner 2.8 2wd at,Kochi,2019,21719,Diesel,Automatic,First,12.9,2755.0,174.5,7,33.13,toyota,fortuner,2.8 2wd at,37.38,₹ 32.58 - 50.34 lakh
2757,toyota innova 2.5 g4 diesel 8-seater,Delhi,2010,80000,Diesel,Manual,First,12.8,2494.0,102.0,8,4.75,toyota,innova,2.5 g4 diesel 8-seater,23.61366667,₹13.22 - 16.81 lakh
2758,maruti swift dzire vxi,Kochi,2018,10671,Petrol,Manual,First,20.85,1197.0,83.14,5,6.51,maruti,swift,dzire vxi,7.56375,4.45
2759,renault kwid climber 1.0 mt,Hyderabad,2018,4126,Petrol,Manual,First,21.7,999.0,67.0,5,4.8,renault,kwid,climber 1.0 mt,5.3,₹ 4.70 - 6.45 lakh
2760,tata bolt quadrajet xm,Hyderabad,2017,98500,Diesel,Manual,First,22.95,1248.0,74.0,5,6.0,tata,bolt,quadrajet xm,7.97,₹5.25 - 7.85 lakh
2761,hyundai grand i10 asta,Coimbatore,2016,61578,Petrol,Manual,First,18.9,1197.0,82.0,5,6.4,hyundai,grand,i10 asta,7.2952,1.75
2762,volkswagen vento 1.5 tdi highline,Ahmedabad,2014,54000,Diesel,Manual,First,20.34,1498.0,103.2,5,4.9,volkswagen,vento,1.5 tdi highline,13.81375,₹8.69 - 14.79 lakh
2763,audi a6 2011-2015 2.0 tdi,Coimbatore,2013,70998,Diesel,Automatic,First,17.68,1968.0,174.33,5,20.57,audi,a6,2011-2015 2.0 tdi,62.35666667,₹ 61.41 - 67.53 lakh
2764,maruti swift dzire ldi bsiv,Kolkata,2015,40082,Diesel,Manual,First,19.3,1248.0,73.9,5,4.76,maruti,swift,dzire ldi bsiv,7.56375,13.35
2765,bmw 3 series 320d,Coimbatore,2009,103905,Diesel,Automatic,First,22.69,1995.0,190.0,5,9.92,bmw,3,series 320d,43.31,13.35
2766,hyundai eon era plus,Kochi,2018,15334,Petrol,Manual,First,21.1,814.0,55.2,5,3.69,hyundai,eon,era plus,11.28145047,₹2.96 - 4.71 lakh
2767,maruti swift dzire vdi,Hyderabad,2013,69000,Diesel,Manual,First,23.4,1248.0,74.0,5,5.75,maruti,swift,dzire vdi,7.56375,22.5
2768,volkswagen crosspolo 1.5 tdi,Hyderabad,2014,75160,Diesel,Manual,First,20.14,1498.0,88.5,5,5.7,volkswagen,crosspolo,1.5 tdi,11.44720833,₹7.39 - 8.60 lakh
2769,honda amaze e i-vtech,Coimbatore,2014,44753,Petrol,Manual,First,18.0,1198.0,86.7,5,4.94,honda,amaze,e i-vtech,8.662857143,₹ 6.91 - 9.50 lakh
